Título,Estructura de la generación por tecnologías_01-01-2021_31-12-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sistema eléctrico,Nacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnitudes,GWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fecha,01/01/2021,02/01/2021,03/01/2021,04/01/2021,05/01/2021,06/01/2021,07/01/2021,08/01/2021,09/01/2021,10/01/2021,11/01/2021,12/01/2021,13/01/2021,14/01/2021,15/01/2021,16/01/2021,17/01/2021,18/01/2021,19/01/2021,20/01/2021,21/01/2021,22/01/2021,23/01/2021,24/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,30/01/2021,31/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,06/02/2021,07/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,13/02/2021,14/02/2021,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,20/02/2021,21/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,27/02/2021,28/02/2021,01/03/2021,02/03/2021,03/03/2021,04/03/2021,05/03/2021,06/03/2021,07/03/2021,08/03/2021,09/03/2021,10/03/2021,11/03/2021,12/03/2021,13/03/2021,14/03/2021,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,20/03/2021,21/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,27/03/2021,28/03/2021,29/03/2021,30/03/2021,31/03/2021,01/04/2021,02/04/2021,03/04/2021,04/04/2021,05/04/2021,06/04/2021,07/04/2021,08/04/2021,09/04/2021,10/04/2021,11/04/2021,12/04/2021,13/04/2021,14/04/2021,15/04/2021,16/04/2021,17/04/2021,18/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,24/04/2021,25/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,01/05/2021,02/05/2021,03/05/2021,04/05/2021,05/05/2021,06/05/2021,07/05/2021,08/05/2021,09/05/2021,10/05/2021,11/05/2021,12/05/2021,13/05/2021,14/05/2021,15/05/2021,16/05/2021,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,22/05/2021,23/05/2021,24/05/2021,25/05/2021,26/05/2021,27/05/2021,28/05/2021,29/05/2021,30/05/2021,31/05/2021,01/06/2021,02/06/2021,03/06/2021,04/06/2021,05/06/2021,06/06/2021,07/06/2021,08/06/2021,09/06/2021,10/06/2021,11/06/2021,12/06/2021,13/06/2021,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,19/06/2021,20/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,26/06/2021,27/06/2021,28/06/2021,29/06/2021,30/06/2021,01/07/2021,02/07/2021,03/07/2021,04/07/2021,05/07/2021,06/07/2021,07/07/2021,08/07/2021,09/07/2021,10/07/2021,11/07/2021,12/07/2021,13/07/2021,14/07/2021,15/07/2021,16/07/2021,17/07/2021,18/07/2021,19/07/2021,20/07/2021,21/07/2021,22/07/2021,23/07/2021,24/07/2021,25/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,31/07/2021,01/08/2021,02/08/2021,03/08/2021,04/08/2021,05/08/2021,06/08/2021,07/08/2021,08/08/2021,09/08/2021,10/08/2021,11/08/2021,12/08/2021,13/08/2021,14/08/2021,15/08/2021,16/08/2021,17/08/2021,18/08/2021,19/08/2021,20/08/2021,21/08/2021,22/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,28/08/2021,29/08/2021,30/08/2021,31/08/2021,01/09/2021,02/09/2021,03/09/2021,04/09/2021,05/09/2021,06/09/2021,07/09/2021,08/09/2021,09/09/2021,10/09/2021,11/09/2021,12/09/2021,13/09/2021,14/09/2021,15/09/2021,16/09/2021,17/09/2021,18/09/2021,19/09/2021,20/09/2021,21/09/2021,22/09/2021,23/09/2021,24/09/2021,25/09/2021,26/09/2021,27/09/2021,28/09/2021,29/09/2021,30/09/2021,01/10/2021,02/10/2021,03/10/2021,04/10/2021,05/10/2021,06/10/2021,07/10/2021,08/10/2021,09/10/2021,10/10/2021,11/10/2021,12/10/2021,13/10/2021,14/10/2021,15/10/2021,16/10/2021,17/10/2021,18/10/2021,19/10/2021,20/10/2021,21/10/2021,22/10/2021,23/10/2021,24/10/2021,25/10/2021,26/10/2021,27/10/2021,28/10/2021,29/10/2021,30/10/2021,31/10/2021,01/11/2021,02/11/2021,03/11/2021,04/11/2021,05/11/2021,06/11/2021,07/11/2021,08/11/2021,09/11/2021,10/11/2021,11/11/2021,12/11/2021,13/11/2021,14/11/2021,15/11/2021,16/11/2021,17/11/2021,18/11/2021,19/11/2021,20/11/2021,21/11/2021,22/11/2021,23/11/2021,24/11/2021,25/11/2021,26/11/2021,27/11/2021,28/11/2021,29/11/2021,30/11/2021,01/12/2021,02/12/2021,03/12/2021,04/12/2021,05/12/2021,06/12/2021,07/12/2021,08/12/2021,09/12/2021,10/12/2021,11/12/2021,12/12/2021,13/12/2021,14/12/2021,15/12/2021,16/12/2021,17/12/2021,18/12/2021,19/12/2021,20/12/2021,21/12/2021,22/12/2021,23/12/2021,24/12/2021,25/12/2021,26/12/2021,27/12/2021,28/12/2021,29/12/2021,30/12/2021,31/12/2021
Hidráulica,"111,077579","112,211332","116,969983","165,965559","176,184581","162,051841","153,100745","147,77614300000002","119,233046","117,874196","128,892824","143,40901399999998","146,389124","144,555915","144,132149","137,732445","120,32332799999999","152,882161","137,53173","114,348007","103,753265","104,619242","77,453038","79,891963","131,376708","149,235177","139,095155","141,222105","136,300725","121,017436","120,740267","130,4834","138,157256","142,097464","163,56821599999998","167,005715","156,160465","135,18932800000002","145,358004","150,452743","166,553382","176,622745","168,368361","167,39793","156,468392","150,923736","162,525171","177,05642300000002","175,433534","169,929419","154,298223","156,470644","180,81112299999998","176,184023","175,460813","191,711084","189,906439","157,463141","135,545318","157,149651","178,579094","181,315755","168,308302","157,255419","139,380173","132,557757","163,67270000000002","159,582909","145,386821","117,511749","116,863102","88,600955","84,812413","121,67836199999999","100,728384","86,678527","100,338989","94,744496","51,156839","56,510687","108,155582","131,628839","146,12793100000002","145,42440900000003","131,05584","96,627295","66,805417","94,618935","105,05117299999999","87,107507","75,659386","77,37640300000001","54,302353000000004","53,827766000000004","69,261133","84,560596","107,781359","131,77853299999998","123,913982","94,46611800000001","70,807641","106,761152","122,651494","111,063072","102,65016800000001","89,75179","65,081976","62,655491999999995","104,74471700000001","101,381106","111,809147","104,93294999999999","67,807754","55,403845999999994","64,395652","104,53614","104,12368099999999","105,708343","109,464191","106,361081","53,133987","48,415796","73,141881","82,991057","75,279344","71,35397999999999","80,891173","51,763432","51,691436","70,64079799999999","66,552891","55,26493","60,573952","63,707211","51,666484","53,254462","75,08780100000001","73,346372","80,513887","79,530772","73,883825","77,443693","55,731601000000005","63,902699999999996","68,739725","77,567628","117,165713","83,94289500000001","79,799272","63,533014","78,971533","82,336432","75,439243","59,178596","67,194245","62,771704","54,639459","58,054534","64,629745","68,141277","85,042439","64,329375","67,677449","63,246406","100,236358","96,17511400000001","88,035579","89,641605","77,15000199999999","68,004199","55,484917","66,821597","76,93883199999999","74,631378","80,550471","78,033057","62,407134","53,736364","76,06442299999999","74,943151","90,71746","96,641954","94,466717","90,572036","56,631895","89,501228","92,497816","91,599261","79,359907","78,93810099999999","78,96542","78,64871799999999","68,662959","71,546792","71,554752","66,952165","74,672584","67,432621","55,158817000000006","70,04745299999999","61,079813","65,17653899999999","62,416616000000005","59,107818","57,425449","52,969614","56,003144","55,108226","61,152567000000005","73,404572","93,021305","38,747765","59,359741","79,151523","77,619114","80,489527","75,165509","57,08535","47,760714","51,609311999999996","67,961541","79,008299","78,543561","67,43745600000001","76,431309","66,053215","58,484394","46,185875","37,340771999999994","47,161667","63,359983","64,433896","55,893644","50,543285000000004","49,104237","51,994937","56,974886","59,000137","60,953345999999996","45,574713","48,867225","59,948112","63,763523","63,828607000000005","63,461645","62,383584","56,325542","49,814644","55,371691","45,839307999999996","52,775008","53,610182","52,917244","47,831356","52,758039","45,529258999999996","58,704002","60,463037","43,689978","38,439668","33,881707","33,082568","34,49192","34,110153","41,360183","35,567252","45,544512000000005","38,380407","32,164276","38,861394999999995","47,896294000000005","39,015594","38,599828","44,379915999999994","29,296866","25,03441","37,994279999999996","38,277449","42,261365","40,155205","36,578255","33,801409","22,700773","26,710779","24,54266","28,387083999999998","39,814912","41,482464","41,560292999999994","39,243991","38,754815","32,383738","27,838631","34,520077","28,439367999999998","28,553055","29,327231","40,494175000000006","33,026905","38,953517999999995","30,227635","26,084152","27,385593","15,004442","22,651636","29,274036","34,179654","31,628974999999997","32,938660000000006","29,726114000000003","22,900316999999998","36,399422","38,657741","45,142067000000004","46,539806","45,300389","27,495002","28,528260999999997","38,189095","32,335499","33,03509","36,821487999999995","46,101062","42,188685","44,440754999999996","45,012959","43,883213000000005","46,451789","48,550079","48,548939","52,449701","45,335014","54,892326000000004","69,847758","59,218025999999995","58,989965","71,083448","65,156075","59,134349","66,650347","66,470228","69,966532","85,717588","86,658526","91,76705100000001","101,74759","104,793788","99,2908","96,479097","91,435215","97,861166","104,86030199999999","91,334943","106,037189","113,01514900000001","105,46831900000001","96,47143700000001","69,036364","58,71732","62,615843","65,94683900000001","69,862989","75,985503","76,96755800000001","68,064126"
Nuclear,"170,966633","170,974655","171,00085099999998","170,871508","170,88209799999998","171,00513899999999","170,979444","171,013866","161,04896100000002","167,415412","170,887168","170,866973","170,906741","170,984228","171,04828","171,082289","171,107935","171,21782199999998","171,189103","171,14388699999998","170,919056","170,775394","170,84619","170,82922200000002","170,893056","170,95083400000001","170,8802","170,85598099999999","170,822382","133,41947399999998","121,95573399999999","126,872514","168,503817","170,812181","170,901151","170,901841","170,957582","170,955814","159,036253","148,630417","159,665818","170,783473","170,88321599999998","170,903342","170,881896","170,86452","162,047562","146,64150700000002","146,702544","146,449135","116,639493","114,730418","137,206663","146,611448","146,72437299999999","146,682559","146,09149299999999","159,595595","170,838482","170,853004","170,82984","170,7992","170,92398","170,946806","170,91657500000002","170,93171900000002","170,915149","170,857068","170,86890599999998","170,75375200000002","170,702989","162,356157","139,436503","144,930282","146,182448","146,23526800000002","146,43327499999998","146,442209","146,487804","146,520486","146,487613","146,52943100000002","146,31237","146,570289","146,158941","146,420612","140,333205","146,394651","146,393639","146,140831","146,005951","145,980811","145,92143299999998","146,06711199999998","146,003255","145,947463","146,12804699999998","146,034241","146,095911","146,05592199999998","145,969104","146,08959","146,05151","145,954457","122,363828","133,364418","138,241403","145,542079","145,58877999999999","145,46418","145,437287","145,406566","133,636486","120,841099","125,84951600000001","132,609757","138,722034","136,403606","113,092508","130,464576","142,77496299999999","160,035897","164,393158","168,79870000000003","168,760549","167,637056","168,66320499999998","168,673147","169,042557","169,21004399999998","169,590233","169,554502","168,444811","161,178201","143,589449","119,50165","119,737584","119,495883","119,741878","120,12768","119,965517","120,17187","120,347046","120,062731","120,118612","119,857277","119,855789","119,407712","116,3568","119,008794","119,147257","119,169172","119,101163","119,155603","119,21524099999999","119,27164","119,398994","118,50381900000001","118,70959500000001","118,584671","97,185163","94,979426","95,214346","112,97684299999999","118,094785","118,168716","118,13996499999999","118,120036","118,13033800000001","117,66974400000001","117,071269","105,671093","93,50740300000001","98,251531","116,477031","144,68903","160,95605799999998","166,290875","167,131901","167,330986","167,21150599999999","166,68597599999998","166,997782","166,78238399999998","166,723923","166,547802","166,788678","167,33229699999998","153,629875","144,980626","151,636996","166,40476999999998","166,723224","167,982581","167,960824","167,34788","166,71025","166,968931","166,749012","166,84394","166,98951399999999","166,66600599999998","166,68601999999998","166,622803","166,68222899999998","166,86846599999998","166,894463","166,742269","166,579177","166,412263","166,310096","164,07788399999998","167,49756","166,914473","166,703049","166,65569699999998","166,47359","166,795151","166,925025","167,11726000000002","166,665703","166,41134599999998","165,987202","165,35275099999998","165,337814","165,09290299999998","165,003536","165,577279","166,206329","166,265894","166,229709","165,893522","165,87129199999998","164,704425","165,97067800000002","166,279465","166,074915","166,222446","166,08087899999998","166,08756599999998","166,270481","166,313401","166,356462","166,300886","166,60693700000002","166,217717","164,67965900000002","166,10162","166,01363800000001","166,05932800000002","166,273141","151,743644","141,067524","140,942498","147,918441","160,803398","165,1715","164,806323","164,798085","165,154089","165,342087","165,903022","167,262275","167,498199","167,53954199999998","167,383383","166,076511","165,625755","165,044672","165,552258","165,41091699999998","165,541932","165,77924","165,756101","165,454106","165,442362","166,330611","166,456553","166,228866","166,409905","165,85949","166,128547","166,32771599999998","166,30627600000003","166,371639","159,28843799999999","158,09419599999998","154,828101","141,834585","141,806943","142,19181400000002","142,319865","142,41154500000002","142,354117","142,278188","141,937729","142,444975","142,551488","142,480727","142,318161","142,58039300000002","142,622568","142,51523600000002","148,433216","142,76019","142,953019","142,53761799999998","142,89294099999998","143,02246499999998","142,592146","142,417628","142,167494","141,963404","141,71089600000002","137,746503","118,546167","117,98810300000001","118,30893300000001","117,796557","117,672122","117,673082","117,549277","116,98707","116,710742","112,24697","94,655029","93,352874","91,297443","91,51166","91,557295","91,672758","91,842534","91,24591199999999","90,87597500000001","91,919497","92,03661","95,435525","95,769902","99,85159900000001","104,552472","112,06745","119,59364599999999","120,665624","119,704207","119,341716","119,784474","119,533597","120,32124499999999","121,54090099999999","125,571111","136,97682999999998","145,368596","126,86335799999999","134,61634099999998","139,10057999999998","145,418113","146,02256","146,385201","146,421746","146,398251","146,23734299999998","146,308128","146,32277299999998","146,324431","146,379625"
Carbón,"5,663327000000001","5,6113729999999995","5,597198000000001","8,431686","16,295678","27,341760999999998","39,090561","43,940568","37,021716","30,672048999999998","36,667926","34,023931","36,267683","34,965146","35,193324000000004","25,262705","22,096258000000002","31,54977","24,766385","14,097974","9,521790999999999","5,924823","-0,643438","-0,578996","5,297555","6,379338","6,571087","6,025419","5,871187","-0,46572199999999997","-0,484084","3,240659","6,142474","5,992253","6,084855999999999","6,391169","6,100386","-0,5463150000000001","4,072917","5,966006999999999","8,669976","6,50483","5,4858649999999995","2,4673130000000003","4,154875","7,1377299999999995","4,270854","12,390611000000002","13,144573000000001","11,281348","6,280572","6,038226","6,2621899999999995","6,6915569999999995","6,498138","6,613874","6,655544","6,243785","6,030452","6,861548","6,870688","6,901551","6,9849","7,190797","6,459482","6,241681","6,4651570000000005","6,7402169999999995","6,32691","6,109489","6,189742","5,962999","6,1208670000000005","7,717871","7,723494","7,300254","7,026662999999999","7,602372999999999","6,947678","6,73543","9,412091","9,449221","9,846788","9,630918","9,443188","9,587191","8,973626","11,08373","11,266482","10,96592","8,443593","7,6233","3,701817","8,561721","9,475681","9,804502000000001","9,736745","10,149941","9,825537","8,527357","7,409542999999999","9,208148","9,988912000000001","9,884328","9,918263999999999","9,227174000000002","6,9170039999999995","9,010758","9,972481","9,952904","10,026147000000002","10,329184999999999","8,824856","8,084951","7,868238","8,972968000000002","9,871368","9,457441999999999","9,778143","9,547018","7,04652","6,811641","8,934139","8,699052","7,621159","8,922441999999998","8,399171","7,391673","6,443322","8,223606","8,308754","8,347866","8,942825000000001","8,706108","7,160244","7,1950389999999995","11,898562","11,9831","11,952991","12,287786","10,704287","10,774967","11,510496999999999","16,967108","17,69393","18,011284","19,295598000000002","13,542253","12,391174999999999","12,267586999999999","13,496426999999999","17,3974","20,859246","20,219427","19,388118","15,493724","14,504315","15,306938","14,202004","18,923351","16,210912","14,661858","13,009251","17,317068","15,059411","17,896819","18,254363","17,280887","12,346198000000001","13,463964","8,553081","14,061620999999999","15,741221","15,687245","16,339344999999998","16,090737","14,965963","14,633482","15,348766","14,946496","15,416021","16,273807","17,333909","15,216541","11,738713","10,939399","10,508709000000001","9,502388000000002","9,313383","9,336986999999999","8,191427","7,758795","6,260402","9,242970999999999","5,338916","8,916914","8,811024","7,030367","6,8876409999999995","10,274165","11,695736","11,700318","11,461905","11,478428","8,988169","8,225438","10,324091000000001","9,665215","9,974527","10,666433000000001","9,994935","8,050677","7,525556","10,103121","11,720865","11,494854","10,715489","10,026759","7,833692","8,351401","11,657523999999999","11,724283","11,72483","11,514668","11,714801","11,356803","10,503266","9,400281999999999","9,445444","9,568918","11,087652","11,674859","8,572217","7,588839","9,29982","9,737081","11,202274","11,817815000000001","11,770419","8,581592","7,873277","11,747422","11,846845","15,310376","18,953501","19,358901999999997","18,674653","11,620466","11,620764999999999","11,632439","18,589687","19,055826","19,118039","18,943698","11,89057","11,915025","17,419746","19,122743","19,116912","19,138896","12,143044","11,650311","11,772099","11,249227999999999","11,861243","11,731532999999999","11,887461","16,166102000000002","18,931721000000003","19,227143","19,27853","19,371848999999997","20,334694","12,917065000000001","12,249872","10,477632","12,468426","13,046054","13,413241","13,412093","12,719519","5,735482","6,820269000000001","12,198949","12,47046","14,92586","19,585752","18,966870999999998","16,029709","8,929325","16,131263","20,876059","20,792059000000002","20,96732","20,972033","18,948963","21,431954","25,912834999999998","26,587703","28,761194","29,951252","26,255938999999998","23,432132000000003","10,032563","7,166085","15,917710999999999","17,159976999999998","19,195414","18,624186","16,725705","9,526731999999999","15,34304","19,392539","19,509549","19,538227","19,487951000000002","19,500169999999997","19,427269","19,402377","19,445821","19,408831999999997","19,405431","19,426802","19,466147","19,465257","22,385368999999997","24,629213","26,254751","26,498562999999997","26,757934000000002","18,845058","18,886899","18,785135999999998","20,859431","26,699828","26,564007","24,791922","18,059361","16,079657","19,048114","18,942400000000003","9,349674","16,256104999999998","18,34052","19,484720000000003","19,472777999999998","26,508917","30,53143","30,680212","32,456364","26,703317","26,726086","24,082864","21,77078","20,686818","18,974488","24,702953","26,793721","25,156966","25,24103","19,301737","18,158289","28,708429","32,762028","26,890859"
Fuel + Gas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-0,000001",-,-,-,-,-,-,-,-,-,-,-,-,-,"0,000001",-,-,-,-,-,-,-,-,-,-,"-0,000001",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,000001",-,-,-,-,-,"-0,000001",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Motores diésel,"6,180245","7,074243","7,036465","7,371259","7,285896","5,714595","7,060425","7,467585","6,469378","5,554036","6,628465","7,140094","6,735671","6,643429","6,841309","6,326134","6,532284","7,367781","6,841116","7,109812","6,583114999999999","6,50577","5,6024840000000005","5,811666","6,486377999999999","5,916687","6,493789","6,822266","6,637467","6,146693","5,373436","5,972196","6,380667000000001","6,152221","6,32888","6,2360370000000005","5,695226","5,417643","6,200098","6,151569","6,668043","6,074283","5,32235","5,290582000000001","5,480827000000001","6,224825","5,6372860000000005","5,885186","5,642377000000001","6,0706180000000005","5,325787","5,085061","5,856069000000001","5,438703","5,05512","5,094239","5,030285","5,3430789999999995","5,358828000000001","5,127345","5,0945100000000005","5,049562","4,988853","5,383983","5,3020119999999995","5,303005","5,462951","4,9979499999999994","5,328001","5,841305999999999","6,231405","5,506709","5,42516","5,597823","5,464655","5,507345","5,319648","5,17743","5,239414","4,903849","5,948909","5,920635","5,905722","6,191088","6,030455","6,063427","5,967841999999999","6,351774000000001","6,446107","6,205101","6,418114999999999","5,646161","5,841793","6,110919","6,541275","6,219286","6,493075","6,536232","6,390118999999999","5,844419","5,572011000000001","6,456547","6,198672999999999","7,129939","6,7765889999999995","5,981542","5,712833","5,216926","5,7254629999999995","5,673062","6,434140999999999","6,509507999999999","6,88986","6,362528","6,431470999999999","6,570624","6,629826","6,3283760000000004","6,64534","6,2611360000000005","4,99983","5,2545150000000005","5,720716","5,512071","5,477145999999999","5,843699","6,326895","6,409287","6,347383","6,629279","5,699219","5,760066","5,146251","5,419823999999999","5,653755","5,446002","5,7251199999999995","5,3766620000000005","5,5583","5,792086","5,279083","4,888217","4,809192","5,541004","5,671966","6,098165","6,789128","6,847645000000001","6,105356","5,737931","6,496506999999999","7,1810659999999995","7,329022","6,6740200000000005","6,230259","6,048563","5,951014","7,690648","8,292964","7,544248","7,454089","6,960806","6,201263","6,372","7,2782610000000005","8,079936","8,105274999999999","7,911414","7,49514","6,243049","6,264863","7,508426999999999","6,7579709999999995","6,146609000000001","6,485220999999999","7,1328450000000005","6,798535","5,781223","5,7450209999999995","5,8498850000000004","6,706955","6,808599","7,464236","6,828669","6,622063","7,149633","7,101629","6,7721350000000005","7,056165","7,418699999999999","7,839879","8,045283999999999","8,231618000000001","7,716819999999999","7,474333","8,049995","7,912917","7,63984","7,737928","8,31747","8,097326","8,054491","8,322035","7,577051","8,360159","7,834180999999999","8,509376","8,123035","8,618815","8,488678","8,140595000000001","7,263161","7,484811","7,8468599999999995","8,555843999999999","8,30731","8,234926","8,96241","8,811249","7,931063","8,376521","8,524226","9,550039","9,131979","9,05803","8,668987","8,308829","7,879019","8,182252","8,530678","8,510200000000001","8,55683","8,443736999999999","7,563198000000001","7,689243","7,451622","8,121421","8,523436","8,358599","7,952743000000001","7,830887","8,5166","8,996789000000001","8,867531000000001","9,314736","8,739666999999999","8,931977999999999","8,116864","9,566563","9,301134","8,575382","8,310057","8,302447","9,558839","9,291806000000001","9,346865","9,53032","9,300022","8,530773","8,475358","8,542254999999999","8,136864","7,790696","8,035613999999999","8,54392","8,912175","8,883726000000001","8,204191999999999","7,668002","7,586307","7,214846","7,623587000000001","7,761666","8,189835","8,018609","6,6776670000000005","7,503652","7,212273","8,559623","7,4941059999999995","8,038374","6,57167","6,341451","8,011064000000001","8,034462000000001","8,131135","8,344534","8,349463","7,971412999999999","7,488582999999999","7,754954","7,625145000000001","7,942918","7,433501000000001","7,614783999999999","6,645409","6,804933","7,948848","7,075215","7,221112","7,17403","7,4505159999999995","7,063413","6,877872999999999","6,3857479999999995","7,922849","8,183323999999999","7,903658999999999","6,978157","6,673072","5,723251","6,3840330000000005","6,557504","6,575973","7,031662","7,005311","7,2201189999999995","6,997757","7,465444000000001","7,245735","6,251269000000001","6,679656","7,159637","6,924918","6,230609","6,292421999999999","6,725708","6,786896","6,7871760000000005","7,1947790000000005","5,765827","5,42357","5,798933","6,7872449999999995","6,465180999999999","6,053129","6,2086440000000005","6,465486","5,481545","6,215329","7,42348","6,648179","6,504401","6,5106329999999994","6,059636","6,523814000000001","7,187633","7,531355","7,5208829999999995","7,734381999999999","7,854972","6,995924","6,70867","7,210051999999999","7,213712","8,098507999999999","7,755672","7,705787","6,375551000000001","6,8067910000000005","7,345560000000001","6,942421","7,4305829999999995","7,301496","7,517829"
